id,text
genji/01_014.jpg,"はむ事たにはつかしう思給へ侍れはもらゝしぎに
行かひ侍らむ事はましていとはゝゝかりおほ〱なむ
かしこきおほせをたひ〱うけ給なからつつから
は畳々なむ皿る給へたつましきわか宮は伊かりお
りほししるにかまいり給はむことをのみなんおほ
しいそくかれはことつりにかなしう見なり侍
なと内〱に思給つるさまをそうし給へゆゝしき
ゆに侍れはかくておつしますもいま〱しう
かたしけなくなとのまふ吉はおほとのこもりに
けりみしてまつりてくはらく御ありさまもそうし
侍らまほしきをまひおいしますらむを夜ふけ
侍ぬつしとていそくくれまとふ心の屋みもたへ
かたきかたはしをたにはるかくはかりにきこしま
ほしう侍をわたくしにも心のとかにまかてたまへ
年比うれしむおもたしきつゐてにて立より
給し柿をかゝるいせうそこにて見なる返候つ
つれなき命にも侍か外むされし時より思心
ありし人にて故大納言いさつとなるまてたゝ
此人のみやつかへのほいかならすとけさせすれわれ
なくなりぬとてくちおしう思くづおるなと返ゝ"
genji/01_015.jpg,"いさめをかれ侍しかははか〱しうこしろみおりふ人も
なきましらひは中〱なるへき事と思ふ給へなから
たゝかのゆいこむをたかへしと斗いたしたて侍
しを身にあまるまての御心さしの万にかたしけ
なきに人けれきは地をかくしつゝましらひ給ろりつ
るを人のそねみかつかくつもりやすかゝぬ事
おろ〱なりそひ侍るにうこさまなるやうにて
つゐかりかくれり侍ぬれはかへりてはつゝくなん
かしこき御心さしを出りふ給へ侍る尽もわりなき
ツ心の屋ミになといひもやゝにむせかつり給程に
夜したけぬうへもしかなんわか御心なからあな
かちに人かおとろ〱つかりおほされしもなかゝ
るましきなりけりとし一はつゝかりける人の契り
になんよにいさゝかも人の心をまけたり事はあら
しとおりふをたゝこの人のゆへにてあまたさか
ましき人のうらみををひしはて〱はかう
うちすてられて心おさかむかたなきにいとゝゝ
人わろう也かたくなにめりはつかもさきの世
ゆかしうなむとうちぬしつゝ御しほたれかち
にのみおつしますとかたりてつきせすなく〱"
genji/01_016.jpg,"夜いたうふけぬれは六よひすくさす御返そう
せんと伊そきまいる月は入かたのくきよう
すみわたれるに風いと涼し〱吹て草むかの
むししの声〱もよほしかほなるもいとた地
はれれにくき草のもとし
すゝむししの声のかきりをつくしてもなかき
夜あかすふる涙かなえものりやゝす
いとゝしく虫のけしけき浅第生に露を
きそふか雲のうへ人かもきこしつへく
なむといはせ給おかしき御をくり物なとある
へき折にもあらねはたゝかのあかくとこにとてかゝ
るようもやとのこし給へりくる御さうそくひと
くたり御くしあけのてうとはく物そへ給ふわかき
人〱かれしきはさらにもいはす内わらりを
朝夕にならひこていとさう〱しくうへの御あり
さまなと思出きこゆれはとくまいり給ん事を
そゝゝのかしきこゆれとかくいま〱しきつのそひ
たてまつらんもいと人きゝうかるへし又置ゝ
でし見しもあらむはいとうしろめたう思るきつこ
畳給て次が〲ともえまいらせたてまつり給
"
genji/01_017.jpg,"見ぬなりけり命婦はまだおほとのこもらせ
給はさりけるを顔り見なるおまへのつほせんさい
のいとおもしろきさかりなるをつらむするやう
にてしのひ屋かり心にくきかきりの女な卿
五人さふらはせ給て御物かたりをさせ給なくりり
この比あけくれ御ろんする長恨歌の御ゑ亭子
院のからせ給て伊せつらゆきによまを給へる
山ととの案をしもろこしの歌をもたたう
のすちをそまくゝことにせさせ給いとこまや
かりありさまをといせ給ふ哀なりつるし
のひ屋かりそうす門返りつろんすれはいともかし
こきはをき所も侍らすかゝるおほせ事につけ
てもかきくゝすみしり心ちになむ
あらき風ふせきしかけのかれしより小
萩かうへそしつ心なきなとやうにみたりか
かいしきを心おさめさりけるほとゝ御語ゆる
すへし伊とかうしも見えしとおほししつむ
れとさゝりえ忍ひあへさせ給はすつらむしは
しはし年月のことさへかきあつめよろつにお
ほしつゝけられて時のまもおほつかなかりしを
"
genji/01_018.jpg,"かくても月りはへにけりとあさましうおぼし
一めさる故大納言のゆいごんあやまず言つかへのほ
いもなかく物したりしよろこひはかひあるさまにと
こそ思かわたりつれいふかひなしやと打の給はせ
ていと顔りおほしやるかくてもをのつからわか店
なとおひいて給こさるへきつゐてもありなむ
命なかくとこそ思ねんせろなとの給つすかの送り
ものつろんせさすなき人のすみかたつねおゝり
けむしるしのがんさしならましかはとおもほ
すもいとかひなし
たつね行まほろしもかなつてにても玉の
ありかをそことしるへくゑにかけか楊貴妃
のかたちは仰みじきゑしといへともふてかきり有
けれはいとにほひすなくし太流の美菩未夫の柳
もけにかよひたりしかた比をからはいたるよそ
ひはうるはしくこそありけろなつかしうらうたけ
なりしをおろしおるに花鳥の色にもねにも
よそふへきかたそなき朝夕のこくさにはね
をならへえたをかはさむと比きららせ給しにかなは
さりける命のほとそつきせすうゝはしき風の"
genji/01_019.jpg,"をと虫のねにつるて物のみかなしうおほさるゝに
弘激殿に法久しううへのさつほねにもまうのほり
給ず月のおもしろきに夜ふくかまてあそひを
そし給なるいとすさましうものしときこし
かす此比の御気しきをみたてまつるうへ人女
ななとはかたはら伊くたしときつゝけりいとをしたち
かと〱しきところものしかふゆかたにてことにも
あらす雲おのほう〱へもけ汲ちてにもくてるなゝ秋しの給な月る伊へかしてすほ入もむぬ
らむあさちふの屋とおほしやりつゝともし火
を
かゝけつくしておきおつします右近のつかさのとのゐ
まうしの声きこゆるはうしに行りぬるなるへし
人かをおほししてよるのおとゝゝこりいゝせ給てもま
とろませ給事かたしあしたにおきさせたさふ
とてもあくるもしらてとおもほしいつなにも
猶あさまつりことはをこたらせ給ぬへかめり
物なともきこしめさすあさかれいのけしき計
ふれさせ給て大床子の御物なとはいとはるかかり
おほしはしたれはぱいせんにさふらふかきりは心
くるしきツくしきをみにてまつりな気〱すへて"
genji/01_020.jpg,"地かうさふらふかきりはおとこ女いとわりなきわさか
なといひあはせつゝなけくさるへき比きりこそは
おつしましけろそこらの人のそしりうらみをも
はゝかゝらせ給はすこの御事にふれたる事をはたう
りをもうしなはせ給ひすいたかく世の中の事をも
おほしすてたるやうにいり行はいとたい〱しき
わさなりと人のみかとのたかしまてひきいてゝゝさ
さめきなけきけり月日へこてわか旨まらり給ひぬ
伊とゝこのせの物なららすきよらにおよすけ給へれは
いとゆゝしうおほしたりあくる年のはか坊さた
まり
給にもいとひきこさまほしうおほせとあこしろみ
すへき人もなく又尤のうけひくましきまるれ
は中〱あやう〱おほしはゝかりて色にもいたさ
せ給はすなりぬるをさいかりおほしたれとかきり
こそありけれと世の人もきて女御も御心おち
ゐたまひぬかの御おは北のかたなくさむかたれくお
ほししつみておはすらんところにたにたつねゆかん
とねかひ給ししなしにやつゐりうせ給ぬれは
又尽をかなししひおほす事かさりなしみこむつに
なり給年なれは此ゝたひはおぼししりてこひな"
genji/01_021.jpg,"きたまふ年比なれむつひきて給つるをみなり
をくかなしひをなむ返候のたまひけるすはうち
こにのみさふゝひたまふなゝつになり給へはふみつし
めなとせさせ給こく世にしらすさとうかしこく
おはすれはあまりにおそろしきまてつこん
すい一は誰もたれえもにへミ給はしはゝ若なくて
たかりらうたうし給へとて弘微殿なとにも
わたゝせ給ふ御ともりはやかて見すのうちにれ
たてまつり給伊みしきものゝふあたかたき
なりともみてはうちゑまれぬへきさまのし
給へれはえさしはれち給はす女みこたちふた所
この御はらにおつしませとなずゝひ給へきたに
なかりける御かた〱もかくれ給はずすよりなまし
めかしうけつかしけにおいすれは伊とおかしう
うむとけぬあうひ草りたれも〱思きこて
水へりわさとの御かくもむはさる物にて
ふゑのねにも雲井をひゝかしすへていひつゝ
けはこと〱しううたてそなりぬへき人の御
さまなりけるその比こまうとのさいれるか中に
かしこきさうにんありけるをきこしろして
"
genji/01_022.jpg,"谷のうむにめさむことはうたのみかとの御伊ま
しろあれはい見じうしのひこく此みこを島腹
につかいしたり御うしろみたきてつかうまつか
右大翁のこのやうにおもはせてゐて奉る相
人おとろきてあまたゝひかたふきあやしふ
くかそのおやとなりて帝王のかみなきくらゐ
にのほるへきさうおつします人のそれたにて
みれはみたれうれふるこやあらんおほや汁の
かためとなりて天下たすくるかたにてみれは
又そのさうたかふへしといふ翁もいとざは
かしこきけかせにていひかつしたか事ともなむ
いとけうありけるふみなとつつりかつしてけふ
あすかへりさりなむとするにかくありかたき
人にたいかむしたるよろこひかへりては
かなしかるへき心はへをおもしろくつくりたる
にみこもいと衣行るくをつくり給つかをかき
り行ふめて奉りてい見じきをつり物ごも
をさゝけ奉るおほ屋けよりもおほく物たま
す春を言ののつおかほらち事おと日ゝろなことりいてかなもるらさ事をに給かはとねおと
"
genji/01_023.jpg,"ほしうたかひてなむありけるみかとかしこき
如心にやまとさうをおほせておほしよりに
くるすむなれはいまゝて此宿をみこにもなさ
とせお給ほしはさてり無け品るを親相わ人のはまけこ候とやにくかのしよこせかまなりけきり
にてはたゝよはさしわか通もいとさたつなきを
たゝ人にておほ屋汁のつこしろみをするなん
行さきもたのもしけなることゝゝおほしさたけて
いよ〱みち〱のさえをならいさせ給ふきは
りかしこくてたゝ人にはいとあたしけれと
みこなり給ひなはせのうたかひおい給ぬへく
物し給へはすくえうのかしこきみちの人に
かむかへさせ給にもおなしさまに申せい深氏
こりなしなるへくおろしをきてた日年月に
そへて言す所の御事をおほしわするゝ折なし
行くさむやとさるへき人ゝをさいゝらせ給へとなす
らひにおほさるなゝたりいとかたき世かなとう
とましうのみよろつにおほしなりぬるに先帝
の卿の言の御かたちすくれ候へるきこてたかく
おはしますはゝきさきよになくかしつきゝて
"
genji/01_024.jpg,"給ふをうへかりさふらふ内侍のすけは先帝の
御時の人にてかの吉にもしたしうまいりなれ
たりけれはいはけなくおつしまし候時よりわ幸
りしもほのみ奉りてうせ給にし吉す所の御
かたちに似たまつる人を三代の言つかへにつた
はりぬるにえみなりつけぬにきさいの最
の姫宮こそいとようおほゝておひいてさせ給へり
けれありかたき御かたち人になむとそうし
けるにまゝとにやと御心とまりてねん此に
きこてさせ給くりはゝきさきあなおそろしや
春吉の女御しのいとさかなくてきりつほの更
衣のあらはにはかなくもてなされしたうしも
ゆかしうとおほしつゝみてすが〱しうもお
ほしたゝさりける程にきさきもうせ給ぬ
心ほそきさまにておはしますにたゝわか女み
こたちとお行しつゝに思ひきこてんと伊と
ねん比にきこしさせけふさふゝふ人ゝ御こし
ろみたちゆせうとの丘部郷のみこなとかくつほ
そくておいしまさましよりはこちすみせ
させしまひて御心もなくさむへくなとおほ
"
genji/01_025.jpg,"なりてまいゝせなり候へり藤つほときこゆけ
こり御かたち有のあやしきまてそおほへ候へ
るこれは人のきはまさりておもひなしうて
たく人もえおとしかきて給はねはうけは
りてあかぬ事なしかれは人もゆるしきこて
さりしり御心さし玉屋にくなりしそかしおほ
しまきるといなけれとをのつからつ心うつろひ
てこよれくおほしなくさむやうれるも哀
なるわさなりけり源氏の衣は御あたりさり
給はぬをましてし気くわたらせ行御かたは
えはちあへ給はすいつれの御かたもわれ人に
おとろんとおほいたなへはあるとり〱にいとかて
たけれとうちをとなひ給つるにいとわかううつ
くしけにてせちにかくれ給へとをのつからもり
見奉かはゝ宮す所はかけたにおほく給かぬを
いとように給へりと内侍のすけのきこてける
をわかき御心ちにいと取と思るきこて給ひこて
つねりまいゝらまほしくなつさひ見たたてまつら
はやとおほく給うへもかきりなき御思ると地
にてなうとみしまひそあやしくよそへきにこて
"
genji/01_026.jpg,"つへき心ちなむするなかしとおほさてらう
たくし給へつらつきまみなとはいとようにたり
しゆへかよひて見え給もにげなからになんなと
きこてつふ候へれはおきな心ちにもはかれき
花もみちにつはけても心さしを見たたてまつり
こよれう心よせきこて候へれはこきてんの女
御又この最とも如なかそは〱しきゆへうちそ
へてもとよりのにくさも立出こてものしとおほ
したり世にたくひれしと見奉り給ひ名たかう
おする最の御かたちにも猶にほはしさはた
とへんかたれくこつくしけなるをよの人ひかる
若ときこゆ藤つほならひ給ひて御おほしも
とり〱なれはかゝやくひの言ときこゆ此君
の御わらはすかたいとかへまう〱おほせと十
二にて御元服し水ふゐたちおぼしいとなみて
かきりある事にことをそへさせ水ふひとゝせ
の春最の御元服南殿にてありしきしき
のよそほしかりし御ひゝきにおとさらせ給す
所ゝの饗なとくらつかさこくさう院なと
おほやけことにつかうまつれかをろそかれるこ
"
genji/01_027.jpg,"りそととりわきおほせとありてきよらをつく
してつかうまつれりおつしますぼのひんかし
のひさし東むきにいしたてゝくわんさの御座
ひきいれの大臣のつ座御し前にありさるの時
にて源氏さいり給見つらゆひ給へるつらつきか
ほのにほひさまかへ給はんことおしけし大蔵郷
くら人つかうまつるいときよらなるゆくしをそ〱
程心くる〱しけなるをうへは宮す所の見まし
かなとおぼしおるにたへかたき日心つよくねん
しかへさせめふかうふりし給て御屋すみ一つに
まかて給てつそ奉りかへてはいしなり行
さまにみな人なみたおとし給みかとはたま
して雪しのひあへ給等おほしさきるゝ折
もありつる昔の事とりかつしかれしくおほ
さるいとかうきひはなるほとはあけおとりやと
うたかはしくおほされつるをあさましううつくし
けさそひ給へりひきいれの大臣のみこはらに
たゝ日とりかしつきかふ御むすろ春宮よりも
つくしきあるをおほしわつゝふことありけるは
此えりたてまつらんの御心なりくゆり内にも
"
genji/01_028.jpg,"御くしき給いらせ給けれのさゝはこの折の御
うしろみなかつるをそひふしにもともよほ
させ給けれ法さおほしたりりさふゝひにまか
て給て人ゝおほみきなとさいか程みこ
たちの御座のすゑに源氏つき候へりお
とと金しきばみ給事あれとものゝつゝ
ましき程にてともかへもえあへし〱ひき
こたて々給すおまへより内侍宣旨うけ給はり
つたへこておとゝゝまいり給へきはしあれはさいり
給つろくの物うへの命婦とりてもふしろ
きおほうちきにつそひとくたりれいの事し
御さかつきのつゐてに
いときなきはつもとゆひに長きよを契る
心はむすひこかつや門心はへありておとろか
させもふ
むすひつる心もめふかきもとゆひにこき
むらさきの色しあせすはとそうしてなかはし
よりおりてまたうしたまふひたりのつかの
のつむまくら人所のたかすへて給つりゝまふ
見はしのもとにみこたちかんたちはつらねて


"
genji/01_029.jpg,"ろくともしな〱に給いりめふその日のおまへの
おりひつものこ物なと右大弥なんうふ給つりて
つかうまつらせけるとんしきろくのからひつとも
なと所せきまて春の御ゑふくの折にも
数さされり中〱かきりもれくいかろしうなん
その夜おとゝのつさとに源氏の若まかてさせ
水ふさほう世にうつらしきまてもてかし
つきゝこゝ給つりいときひわにておはしたかを
ゆしくうつくしと思ひきこ也給つり女君は
すこしすつし給つる程にいとわかうをはすれは
一けなくはつかしとおほいたり此おとゝののお
ほゝいとやむことひきにはゝゝ言内のひとつき
さいはらになむおいしけれはいつかたにつけて
も物あさやかれるに此君さへかくおつしうひ
ぬれは春言の御おほちにてつゐに世中
をしり給へき右のおとゝの御いきほひは物にも
あらすおされ候つり御子ともあまた見ら〱に
物し給ふ宮の御はらはくゝ人の少将にていと
いどわかうをかしきを右のおとゝゝの御中はいとよ
からねとえ見すつし給はてかしつきたまふ卿
"
genji/01_030.jpg,"の君にあはせ給へりおとらすもてかしつきたか
はあらさほしき御あはひともになむ源氏
の若のうへのつねにろしまつはせは心屋すく
さとすみも五うし給はに心のうちには藤つな
のつありさまをたくひなしと思るきこしてさや
うなゝむ人をこそみめにる人なつもおつしけか
かなおほひとのゝ君いとおかしけにかしつかれたる
人とはみゆれと心にもつかすおほゝ給ておさ
なき程のか日とへ心かりかゝりていとくるしき
まてそおはし気るおとれにれり給てのちは
ありしやうにみすのうちにもいれ給はす御
あそひの折〱こと笛のねにきゝかよひほ
のかなる御声をなくさかにて内すみのみこの
ましうおほえたまふ五六日さふゝひ給ておほ
いとのに二足りなとたゝ〱にまかて給へとたゝしは
おされきつ程かりつみいくおほししなしていとなみ
かしつきゝこゝ給御かた〱の人ゝ世中にをし
なへたゝぬをえりとゝのへてすくりてさふら
いせたまふ御心につくへき御あそひをしおほ
な〱おほしいたつく内にはもとのしけいさを
"
genji/01_031.jpg,"ミさうしにてはゝゝす所の御かた〱の人〱
まかてちらすさふらはせ給さとの故は修理賊
たくみつかさに宣旨くたりてになうあらため
つくらせ給ふもとの木たち山のたゝすま打
おもしろき一ツいるをいけの心日ろくしれして
かてたくつくりのゝしるかゝる所り思やうならん
人をすへこくすまはやとのみなけかしうおほし
わたるひかる者といふ名はこまうとのうてきこ
えてつけたてまつりてとこそいひつたへたたる
となん
日










"
genji/02_003.jpg,"ひかな源氏名のみこと〱しくいひけたれ
水ふとかおほかれるり伊とゝかゝるす第
ゝもをすゑの世にもきゝつたへてかろ
ひたる名をやなかさむとしのひ給けつかく
ろへをさへかたりつたへけむ人の物伊ひ
さかなさよさるは伊といたく世をはゝかりま
めらち給けるほとなよぴかりをかしきとは
なくてかたのゝ少得にはわらいれ給けむかし
また中得なとに物したまひし時は内にのみ
さふらひようし給て大殿にはた〱さ












"
genji/02_004.jpg,"かて給しのふのみたたれやとうたかひきこゆか
もありしかとゝさしもあためきめなれたか
うちつけのすき〱しさなとはこのましからぬ
御本上にてまれにはあなかちにひきたか
へ心つくしなるとを御心におほしとゝゝむる
くせなむあやにくにてさるましきおほむ
なるまひもうらましりける長雨はれさな
き比内のい物伊みさしつゝきていとゝなかゐ
さふらひ治を大殿にはおほつかなくうらめし
とおほしたれとよろつゆよそひ何くれと
めつらしきさまにてうし伊て給ついむす
この右たちたゝ此御殿ゐ所の谷つかへをつとめ
給谷はらの中得は中にしたしくなれきこ
畳え給てあそひたいふれをも人よりは心屋す
くなれ〱しくふるまひたり右のおとゝの
伊たいりかしつき給すみかは此君もいと物
うくしてすきかましきあた人しさとに
てもわかかたのしつらひまはまくして若の
いて入しけふにうちつれきこく給づゝよの
ひかかくもんをもあうひをももろともり

"
genji/02_005.jpg,"しておさ〱立をくれすいつくにてもまつ
つれきこ也水ふほとにをのつからかしこまり
もをかに心のうちに思をもかへしあへす
なむむつれきこゝ給けるつれ〱とふり暮
してしめやかなるよひの雨り殿上にもお
さ〱人すくれに御殿ゐ所もれいよりはの
とやかなる心ちするにおほとれふら地かく
こへめゆみとらもなと見給にちかき御つし
なか色一々のかみなるにゆみともをひきいてゝゝ
中得わりなくゆかしかれはさりぬへきすしこ
はみせんかたはなるへきもこそとゆるしたま
いねはそのうちとけこてかたはら仰たしとおなし
めされむこそゆかしけれをしなへつりつおほかた
のはかすならねとほと〱につけてかきかいし
つゝも見侍なんをのかしゝうらかしき折〱
まちかほならん夕暮なとのこそ見所はあら
めとゑんすれはやむのくせちにかつし給
へきなとはかやうにおほそうなる見つしなと
りうちをき地らし給へへもあらすふかく
とりをき給へかめれはこれ三のまむの心や

"
